iteration,action_noise_std,value_function_loss,surrogate_loss,entropy_loss,mean_reward,mean_episode_length,rew_air_time,rew_base_angular_vel,rew_base_linear_vel,rew_foot_clearance,rew_gait,rew_action_smoothness,rew_air_time_variance,rew_base_motion,rew_base_orientation,rew_foot_slip,rew_joint_acc,rew_joint_pos,rew_joint_torques,rew_joint_vel,terrain_level,error_vel_xy,error_vel_yaw,term_timeout,term_body_contact,term_out_of_bounds,total_timesteps
674,0.38,0.4882,-0.0064,6.3165,467.77,1797.45,0.8729,4.2096,17.6198,0.1899,6.7827,-2.335,-0.0042,-0.5979,-0.3112,-0.4026,-0.1643,-0.3751,-0.0138,-0.1051,4.7531,1.0484,0.3365,0.8223,0.176,0.0016,79380000.0
675,0.38,0.6362,-0.0058,6.3142,474.16,1838.28,0.8643,4.1986,17.6194,0.1995,6.7462,-2.3373,-0.0044,-0.5857,-0.3019,-0.3955,-0.1747,-0.3859,-0.0139,-0.1056,4.7638,1.0937,0.3434,0.8224,0.176,0.0016,79497600.0
676,0.38,0.5279,-0.0047,6.3038,478.86,1825.62,0.8663,4.2323,17.9898,0.1935,6.8294,-2.366,-0.0043,-0.5867,-0.3019,-0.4186,-0.1777,-0.3866,-0.0141,-0.107,4.773,1.0255,0.3424,0.8224,0.1759,0.0016,79615200.0
677,0.38,0.5469,-0.0027,6.3054,476.08,1823.55,0.853,4.2468,17.8408,0.1994,6.9297,-2.3744,-0.004,-0.5729,-0.297,-0.3935,-0.1471,-0.3813,-0.0136,-0.1044,4.7833,1.0737,0.3313,0.8234,0.175,0.0016,79732800.0
678,0.38,0.6628,-0.0071,6.2843,483.93,1769.31,0.7942,3.866,17.8851,0.1834,6.2484,-2.149,-0.0038,-0.5365,-0.2806,-0.3568,-0.1258,-0.3523,-0.0125,-0.0956,4.7952,0.7734,0.3129,0.8239,0.1745,0.0016,79850400.0
679,0.38,0.5949,-0.0061,6.2755,468.63,1711.66,0.8373,4.0617,17.854,0.1856,6.5352,-2.2652,-0.0041,-0.5812,-0.3058,-0.3877,-0.1605,-0.3766,-0.0133,-0.1023,4.8065,0.9631,0.3347,0.8236,0.1748,0.0016,79968000.0
680,0.38,0.4315,-0.0023,6.2718,468.45,1717.51,0.8199,4.0332,17.5156,0.1919,6.5469,-2.2305,-0.004,-0.5462,-0.2888,-0.3649,-0.1438,-0.3673,-0.0129,-0.1003,4.816,0.9584,0.3212,0.8229,0.1754,0.0016,80085600.0
681,0.38,0.5515,-0.0056,6.2473,472.13,1781.31,0.8605,4.3011,17.4524,0.2054,6.9543,-2.3806,-0.0042,-0.5669,-0.2868,-0.3887,-0.1632,-0.3889,-0.0139,-0.1081,4.8256,1.1736,0.3229,0.8229,0.1755,0.0016,80203200.0
682,0.38,0.5347,-0.0055,6.2436,466.62,1771.24,0.7991,3.8492,16.2908,0.1759,6.2011,-2.1416,-0.004,-0.5513,-0.2949,-0.3625,-0.1124,-0.3532,-0.0124,-0.0945,4.8347,1.0038,0.3205,0.8226,0.1758,0.0016,80320800.0
683,0.38,0.5664,-0.0055,6.2392,459.47,1739.89,0.8144,3.9916,16.7456,0.187,6.4236,-2.2187,-0.0039,-0.5525,-0.2925,-0.3587,-0.1391,-0.3685,-0.0127,-0.1004,4.8437,1.0141,0.3051,0.8228,0.1756,0.0016,80438400.0
684,0.38,0.4677,-0.0044,6.2433,470.26,1806.93,0.8444,4.1504,17.1132,0.1983,6.6896,-2.2944,-0.0041,-0.5652,-0.2926,-0.3748,-0.1602,-0.3815,-0.0135,-0.1027,4.8539,1.0997,0.3259,0.8232,0.1752,0.0016,80556000.0
685,0.38,0.5722,-0.004,6.2367,474.0,1817.04,0.8717,4.2153,18.301,0.1998,6.813,-2.3107,-0.0043,-0.5848,-0.3042,-0.3777,-0.1757,-0.3738,-0.0139,-0.1042,4.8643,1.0138,0.3424,0.823,0.1754,0.0016,80673600.0
686,0.38,0.5856,-0.0063,6.2185,504.53,1865.19,0.8781,4.3592,19.2564,0.2025,7.1159,-2.4144,-0.0042,-0.58,-0.2992,-0.4094,-0.142,-0.39,-0.0139,-0.1067,4.875,1.0284,0.3391,0.8238,0.1744,0.0018,80791200.0
687,0.38,0.5612,-0.0057,6.2216,494.89,1832.05,0.8168,3.9715,17.9032,0.1845,6.4201,-2.1998,-0.004,-0.5536,-0.2946,-0.3927,-0.1633,-0.3589,-0.0132,-0.0997,4.8873,0.9043,0.3247,0.8242,0.174,0.0018,80908800.0
688,0.38,0.5713,-0.0061,6.2018,455.18,1704.28,0.7474,3.6809,15.3556,0.1724,5.9634,-2.0394,-0.0035,-0.5027,-0.2671,-0.3167,-0.1338,-0.3357,-0.0119,-0.0927,4.8951,0.9199,0.2851,0.8244,0.1739,0.0017,81026400.0
689,0.38,0.4845,-0.0045,6.193,460.26,1737.38,0.8216,3.9382,16.8315,0.1839,6.3392,-2.1746,-0.004,-0.5524,-0.2931,-0.3559,-0.1381,-0.3561,-0.0127,-0.098,4.9065,0.9686,0.3185,0.8231,0.1751,0.0018,81144000.0
690,0.38,0.5624,-0.0048,6.1855,468.64,1760.8,0.8484,4.2227,17.7049,0.2002,6.855,-2.328,-0.004,-0.5693,-0.292,-0.3738,-0.1505,-0.3803,-0.0135,-0.1034,4.9176,1.0975,0.3253,0.8217,0.1765,0.0018,81261600.0
691,0.38,0.5273,-0.005,6.1677,482.93,1782.77,0.8524,4.0678,18.2122,0.1921,6.5069,-2.2134,-0.0043,-0.5727,-0.2952,-0.3688,-0.1422,-0.3622,-0.0131,-0.1002,4.9266,0.945,0.3147,0.8213,0.1769,0.0018,81379200.0
692,0.37,0.4209,-0.0048,6.157,501.62,1862.27,0.8709,4.3553,17.9133,0.2005,7.0872,-2.4051,-0.0043,-0.5814,-0.3179,-0.3969,-0.1598,-0.3994,-0.0141,-0.1077,4.9375,1.2009,0.3412,0.8211,0.177,0.0018,81496800.0
693,0.37,0.4435,-0.0071,6.1424,489.81,1877.65,0.8387,4.1816,16.6739,0.196,6.7805,-2.3046,-0.004,-0.5586,-0.2857,-0.3908,-0.1252,-0.3854,-0.0131,-0.1024,4.9498,1.1965,0.3248,0.8215,0.1766,0.0018,81614400.0
694,0.37,0.6314,-0.0063,6.1471,487.47,1874.07,0.8704,4.3008,17.6577,0.2012,6.9527,-2.3514,-0.0041,-0.5758,-0.2937,-0.3713,-0.1425,-0.3828,-0.0135,-0.1056,4.9621,1.1504,0.3177,0.8221,0.1761,0.0018,81732000.0
695,0.37,0.6018,-0.003,6.1439,470.7,1784.31,0.849,4.0796,17.6669,0.1863,6.5278,-2.2409,-0.0044,-0.5859,-0.3194,-0.4075,-0.1818,-0.3843,-0.0139,-0.1014,4.9738,0.9787,0.348,0.8219,0.1763,0.0018,81849600.0
696,0.37,0.5788,-0.0055,6.1321,478.38,1801.01,0.8411,4.2419,17.9094,0.1915,6.9483,-2.3619,-0.0039,-0.5666,-0.3077,-0.4011,-0.1434,-0.4048,-0.0136,-0.1049,4.9855,1.0552,0.3385,0.8216,0.1766,0.0018,81967200.0
697,0.37,0.4473,-0.0044,6.1166,478.62,1860.14,0.8487,4.2665,16.5385,0.2084,6.9115,-2.325,-0.0041,-0.5532,-0.2925,-0.375,-0.1282,-0.3888,-0.0134,-0.1032,4.9948,1.2116,0.3123,0.8214,0.1767,0.0018,82084800.0
698,0.37,0.6162,-0.0055,6.1175,499.41,1910.5,0.8983,4.4108,19.4373,0.2053,7.1397,-2.4148,-0.0044,-0.5946,-0.3082,-0.4256,-0.1617,-0.4019,-0.0142,-0.1085,5.0062,1.0272,0.3497,0.8221,0.1763,0.0017,82202400.0
699,0.37,0.5942,-0.0045,6.1126,482.37,1839.6,0.8532,4.1812,17.4095,0.1929,6.7637,-2.3006,-0.0041,-0.5681,-0.3073,-0.3886,-0.1512,-0.3807,-0.0135,-0.1039,5.0186,1.0822,0.3304,0.8216,0.1767,0.0016,82320000.0
700,0.37,0.4368,-0.0074,6.0732,486.48,1835.05,0.8351,4.1931,18.127,0.1921,6.858,-2.3179,-0.0039,-0.5487,-0.2917,-0.3809,-0.134,-0.3825,-0.0133,-0.1034,5.0325,1.0136,0.3227,0.822,0.1763,0.0016,82437600.0
701,0.37,0.5373,-0.0074,6.0521,507.61,1890.14,0.8893,4.4589,19.2574,0.2073,7.2896,-2.4534,-0.0042,-0.5802,-0.3056,-0.4111,-0.1494,-0.4029,-0.0142,-0.1085,5.0469,1.0831,0.3419,0.8229,0.1755,0.0016,82555200.0
702,0.37,0.6697,-0.0048,6.0496,492.98,1871.06,0.825,4.1765,17.734,0.203,6.7834,-2.2794,-0.0039,-0.5359,-0.2675,-0.3597,-0.1319,-0.3842,-0.0132,-0.101,5.0613,1.0314,0.3118,0.8234,0.175,0.0016,82672800.0
703,0.37,0.6099,-0.0049,6.0348,493.12,1865.59,0.8541,4.2781,18.3761,0.2064,6.937,-2.3341,-0.0041,-0.5621,-0.2948,-0.3832,-0.1504,-0.3925,-0.0137,-0.104,5.0749,1.0304,0.3256,0.8239,0.1745,0.0016,82790400.0
704,0.37,0.4775,-0.0043,6.0325,474.5,1809.53,0.8528,4.2375,17.1985,0.2005,6.8811,-2.3103,-0.004,-0.56,-0.2857,-0.3705,-0.1276,-0.3828,-0.0133,-0.1029,5.0907,1.1622,0.3242,0.823,0.1753,0.0016,82908000.0
705,0.37,0.6193,-0.0049,6.0171,508.04,1919.67,0.8621,4.4123,18.9816,0.2,7.2561,-2.4413,-0.004,-0.5712,-0.2987,-0.4197,-0.1611,-0.4053,-0.0143,-0.1088,5.1067,1.0431,0.3436,0.8239,0.1744,0.0016,83025600.0
706,0.37,0.6043,-0.0073,6.0098,487.14,1865.58,0.8697,4.2975,18.1441,0.1987,6.9807,-2.3521,-0.0042,-0.573,-0.3061,-0.4069,-0.1528,-0.3916,-0.0138,-0.1057,5.1248,1.1239,0.3347,0.8239,0.1744,0.0016,83143200.0
707,0.37,0.6036,-0.0045,5.9986,493.18,1823.66,0.8204,4.1067,18.1038,0.1886,6.7161,-2.2514,-0.0039,-0.542,-0.2829,-0.3875,-0.1518,-0.3729,-0.0133,-0.1014,5.1418,0.9471,0.3183,0.8229,0.1754,0.0016,83260800.0
708,0.37,0.6077,-0.0068,6.001,503.85,1875.58,0.9053,4.4184,18.7847,0.211,7.1534,-2.4073,-0.0045,-0.5979,-0.3121,-0.4105,-0.1735,-0.4025,-0.0144,-0.1089,5.157,1.0884,0.3565,0.8221,0.1763,0.0015,83378400.0
709,0.37,0.5542,-0.0033,5.9991,512.81,1936.64,0.8488,4.3821,18.4257,0.211,7.2327,-2.4133,-0.0038,-0.5473,-0.2935,-0.4082,-0.1646,-0.4049,-0.014,-0.1075,5.174,1.1275,0.3311,0.8233,0.1753,0.0014,83496000.0
710,0.37,0.6128,-0.0072,5.9745,496.25,1837.41,0.8744,4.2642,18.6971,0.1952,6.8924,-2.3336,-0.0043,-0.5823,-0.3199,-0.3875,-0.1422,-0.3954,-0.0136,-0.1042,5.1907,1.0596,0.3485,0.823,0.1757,0.0013,83613600.0
711,0.37,0.6082,-0.005,5.9641,501.38,1893.31,0.8604,4.214,18.1271,0.1933,6.7838,-2.2823,-0.0043,-0.575,-0.2999,-0.3679,-0.1458,-0.3895,-0.0135,-0.1042,5.2061,1.0568,0.3331,0.8234,0.1754,0.0012,83731200.0
712,0.37,0.5582,-0.0039,5.9607,475.21,1819.06,0.8534,4.2198,17.438,0.2003,6.8393,-2.2949,-0.0041,-0.5599,-0.2878,-0.3701,-0.1608,-0.3821,-0.0136,-0.1045,5.219,1.1267,0.3267,0.8235,0.1753,0.0012,83848800.0
713,0.37,0.515,-0.0043,5.9562,480.96,1828.93,0.8277,4.151,17.2328,0.1915,6.7966,-2.2793,-0.0038,-0.5398,-0.2858,-0.386,-0.1349,-0.378,-0.013,-0.1022,5.2348,1.1045,0.319,0.8242,0.1744,0.0014,83966400.0
714,0.37,0.5445,-0.0066,5.9419,500.71,1877.05,0.865,4.2631,18.6937,0.197,6.9192,-2.3247,-0.0042,-0.5658,-0.298,-0.3827,-0.1373,-0.3882,-0.0135,-0.1043,5.2486,1.006,0.3337,0.8253,0.1733,0.0014,84084000.0
715,0.37,0.4679,-0.0052,5.9272,478.15,1801.98,0.8523,4.2783,18.0828,0.1993,6.9712,-2.3383,-0.0041,-0.5634,-0.3005,-0.3973,-0.1484,-0.4003,-0.0138,-0.1056,5.2621,1.1028,0.3425,0.8259,0.1727,0.0014,84201600.0
716,0.37,0.6822,-0.0069,5.9372,460.14,1776.8,0.8185,4.0581,16.6776,0.1873,6.5809,-2.2193,-0.004,-0.542,-0.2916,-0.3877,-0.1557,-0.3833,-0.0133,-0.1,5.274,1.0739,0.332,0.8257,0.1729,0.0014,84319200.0
717,0.37,0.5615,-0.0044,5.9231,497.24,1880.0,0.8743,4.3667,18.2788,0.2044,7.1071,-2.3757,-0.0042,-0.5659,-0.295,-0.3984,-0.1541,-0.4002,-0.0139,-0.1075,5.2875,1.1454,0.3382,0.8259,0.1727,0.0014,84436800.0
718,0.37,0.5727,-0.0046,5.9103,508.59,1868.37,0.8409,4.1681,18.4287,0.1959,6.7963,-2.2708,-0.004,-0.5418,-0.2904,-0.3762,-0.1438,-0.3758,-0.0132,-0.1024,5.3047,0.9743,0.3237,0.8273,0.1715,0.0012,84554400.0
719,0.37,0.6905,-0.0056,5.88,489.42,1825.14,0.8373,4.155,18.1231,0.1942,6.7901,-2.268,-0.004,-0.5446,-0.29,-0.3829,-0.1555,-0.3802,-0.0134,-0.1025,5.319,1.005,0.3318,0.8274,0.1713,0.0012,84672000.0
720,0.37,0.6095,-0.0048,5.8734,486.71,1828.58,0.848,4.1878,17.7284,0.1969,6.8029,-2.2738,-0.0041,-0.5527,-0.2914,-0.3787,-0.1311,-0.3833,-0.0132,-0.1027,5.3328,1.0616,0.3209,0.8275,0.1713,0.0012,84789600.0
721,0.37,0.5663,-0.0074,5.8454,468.62,1759.75,0.8203,4.0705,17.661,0.1908,6.6444,-2.2163,-0.0039,-0.5308,-0.283,-0.4029,-0.1848,-0.3705,-0.0135,-0.1025,5.3468,0.9731,0.3205,0.8274,0.1713,0.0013,84907200.0
722,0.37,0.5086,-0.0046,5.8338,483.85,1778.71,0.8072,3.9992,18.337,0.1815,6.5371,-2.1914,-0.0038,-0.5232,-0.2832,-0.3732,-0.1239,-0.3668,-0.0125,-0.0991,5.3589,0.9044,0.3195,0.8275,0.1711,0.0014,85024800.0
723,0.37,0.6484,-0.0044,5.8085,485.33,1811.01,0.8602,4.0499,17.2914,0.1775,6.4636,-2.2174,-0.0044,-0.5904,-0.334,-0.4106,-0.1552,-0.3799,-0.0133,-0.1024,5.3688,1.0039,0.3513,0.8283,0.1703,0.0014,85142400.0
724,0.37,0.6589,-0.0072,5.8099,475.81,1786.21,0.8215,4.0738,18.3262,0.1889,6.5956,-2.1997,-0.0041,-0.5405,-0.2834,-0.3946,-0.1933,-0.376,-0.0137,-0.102,5.3799,0.903,0.3192,0.8299,0.1688,0.0013,85260000.0
725,0.37,0.7504,-0.0037,5.791,473.87,1782.32,0.8366,4.2486,17.3798,0.1946,6.9185,-2.3179,-0.004,-0.5523,-0.291,-0.3957,-0.1424,-0.4101,-0.0134,-0.104,5.3941,1.1326,0.3394,0.8309,0.1679,0.0012,85377600.0
726,0.37,0.5967,-0.0076,5.7796,464.45,1753.18,0.8669,4.118,17.7192,0.1988,6.5864,-2.213,-0.0045,-0.5782,-0.3235,-0.3931,-0.1427,-0.3818,-0.0133,-0.1023,5.4059,0.9843,0.3359,0.8305,0.1683,0.0012,85495200.0
727,0.37,0.6202,-0.005,5.765,475.53,1769.0,0.8315,4.1166,18.2155,0.1923,6.6843,-2.2324,-0.004,-0.5383,-0.2899,-0.3779,-0.1421,-0.3815,-0.013,-0.1029,5.4177,0.9842,0.3186,0.8297,0.1689,0.0014,85612800.0
728,0.37,0.8058,-0.006,5.7562,483.37,1814.58,0.8624,4.2683,18.3632,0.2046,6.9643,-2.3022,-0.0041,-0.551,-0.2794,-0.3998,-0.1707,-0.386,-0.0139,-0.105,5.4313,1.0958,0.3351,0.8305,0.1681,0.0014,85730400.0
729,0.36,0.624,-0.0047,5.7487,469.0,1777.5,0.8464,4.155,17.133,0.1917,6.7266,-2.2428,-0.0042,-0.5558,-0.3049,-0.3897,-0.1463,-0.3874,-0.0134,-0.1026,5.4451,1.0791,0.3356,0.8323,0.1665,0.0012,85848000.0
730,0.37,0.7794,-0.0056,5.7554,448.58,1683.48,0.7597,3.7457,16.0736,0.1716,6.074,-2.0381,-0.0037,-0.5048,-0.2722,-0.3414,-0.1159,-0.3514,-0.0118,-0.093,5.4561,0.8759,0.3008,0.8326,0.1662,0.0012,85965600.0
731,0.36,0.5901,-0.0059,5.7484,450.17,1703.54,0.8503,4.1304,17.5494,0.1934,6.6681,-2.2331,-0.0042,-0.5538,-0.3029,-0.4025,-0.1833,-0.3766,-0.0137,-0.1046,5.4688,1.0181,0.3263,0.8332,0.1655,0.0012,86083200.0
732,0.37,0.8418,-0.0056,5.756,464.86,1779.93,0.8384,4.1403,16.9965,0.1915,6.6655,-2.2363,-0.0042,-0.5543,-0.3003,-0.3928,-0.1497,-0.3928,-0.0132,-0.102,5.4811,1.074,0.3316,0.8337,0.1651,0.0012,86200800.0
733,0.36,0.6903,-0.0063,5.7547,471.27,1755.88,0.7772,3.8822,16.9982,0.1872,6.3378,-2.1021,-0.0037,-0.4963,-0.2748,-0.3583,-0.1182,-0.3627,-0.0122,-0.0949,5.4936,0.9128,0.2998,0.8338,0.165,0.0012,86318400.0
734,0.36,0.783,-0.0065,5.7445,447.68,1695.01,0.7869,3.7786,15.9602,0.1707,6.0383,-2.0462,-0.0041,-0.54,-0.2977,-0.3727,-0.1639,-0.3563,-0.0125,-0.0951,5.5046,0.9696,0.3105,0.8325,0.1662,0.0012,86436000.0
735,0.36,0.7567,-0.0061,5.7383,481.09,1848.9,0.834,4.1853,17.2421,0.1876,6.8372,-2.2831,-0.0039,-0.5446,-0.2861,-0.3988,-0.1329,-0.3893,-0.0132,-0.1042,5.5169,1.0743,0.3204,0.8326,0.1662,0.0012,86553600.0
736,0.36,0.7781,-0.0048,5.7288,459.15,1729.43,0.8205,3.959,17.1616,0.1777,6.4071,-2.1662,-0.004,-0.5566,-0.3139,-0.3878,-0.1646,-0.3688,-0.013,-0.1006,5.5304,0.983,0.3337,0.8317,0.167,0.0013,86671200.0
737,0.36,0.7614,-0.0024,5.7185,473.13,1770.59,0.7696,3.8082,16.1878,0.1741,6.1855,-2.0736,-0.0037,-0.5118,-0.3004,-0.3778,-0.1541,-0.3641,-0.0125,-0.0967,5.5448,0.9993,0.3066,0.8306,0.1679,0.0014,86788800.0
738,0.36,0.6449,-0.0069,5.7156,437.08,1672.55,0.7242,3.6251,14.4566,0.1715,5.8779,-1.9685,-0.0036,-0.4812,-0.2768,-0.3502,-0.1279,-0.353,-0.0117,-0.0908,5.5564,1.0081,0.2965,0.8298,0.1688,0.0014,86906400.0
739,0.36,0.7125,-0.0046,5.7362,450.04,1747.78,0.8555,4.1687,17.3061,0.1955,6.7292,-2.2392,-0.0041,-0.5519,-0.3207,-0.3956,-0.1378,-0.3899,-0.0132,-0.1029,5.5652,1.0899,0.3247,0.8298,0.1688,0.0014,87024000.0
740,0.36,0.6547,-0.0046,5.7299,477.46,1801.23,0.8257,4.1305,17.4918,0.1939,6.7266,-2.2251,-0.0039,-0.5288,-0.275,-0.4064,-0.1743,-0.3803,-0.0134,-0.1038,5.5794,1.0685,0.3142,0.8296,0.169,0.0014,87141600.0
741,0.36,0.5994,-0.0064,5.7262,451.23,1722.63,0.7597,3.789,16.0667,0.1769,6.1691,-2.0546,-0.0036,-0.5025,-0.288,-0.3729,-0.1583,-0.3586,-0.0124,-0.0963,5.5925,0.9797,0.2984,0.8294,0.1692,0.0014,87259200.0
742,0.36,0.5744,-0.0053,5.7182,496.83,1810.95,0.8544,4.2798,18.8458,0.1961,6.9758,-2.3123,-0.0041,-0.5508,-0.2928,-0.4179,-0.1862,-0.395,-0.0141,-0.1084,5.6039,1.0017,0.327,0.8296,0.1691,0.0013,87376800.0
743,0.36,0.5929,-0.0046,5.7073,489.38,1802.82,0.8166,4.0527,17.0513,0.1819,6.6134,-2.2006,-0.0039,-0.5304,-0.2997,-0.3817,-0.127,-0.3761,-0.0127,-0.1014,5.6167,1.0879,0.3164,0.8289,0.1699,0.0012,87494400.0
744,0.36,0.5636,-0.0053,5.7068,477.36,1796.47,0.791,3.9459,16.433,0.1842,6.4591,-2.1408,-0.0037,-0.5155,-0.2817,-0.3863,-0.1509,-0.3656,-0.0128,-0.0991,5.6278,1.0664,0.3115,0.8285,0.1703,0.0012,87612000.0
745,0.36,0.6929,-0.0052,5.6931,489.24,1821.44,0.8469,4.2036,18.6286,0.1929,6.8821,-2.2692,-0.004,-0.5419,-0.2977,-0.3912,-0.1347,-0.3871,-0.0133,-0.1036,5.6382,0.9575,0.3316,0.8294,0.1693,0.0012,87729600.0
746,0.36,0.6305,-0.0066,5.69,449.8,1713.29,0.7907,3.9361,15.9505,0.1856,6.3599,-2.1259,-0.0039,-0.516,-0.2849,-0.3809,-0.1637,-0.3764,-0.0129,-0.0993,5.6485,1.1081,0.313,0.8301,0.1686,0.0012,87847200.0
747,0.36,0.6673,-0.0011,5.6878,428.82,1614.23,0.7827,3.8824,16.8662,0.179,6.303,-2.1051,-0.0038,-0.5081,-0.2655,-0.3715,-0.128,-0.3683,-0.0122,-0.096,5.6592,1.0233,0.3118,0.8302,0.1686,0.0012,87964800.0
748,0.36,0.7579,-0.0056,5.6735,485.97,1778.13,0.8115,4.0863,17.5859,0.1899,6.6882,-2.2079,-0.0038,-0.5165,-0.277,-0.4098,-0.1401,-0.38,-0.0128,-0.1024,5.6701,1.0084,0.3119,0.8302,0.1684,0.0014,88082400.0
749,0.36,0.7218,-0.004,5.6727,447.04,1710.26,0.8194,4.0533,17.1894,0.1867,6.5762,-2.1885,-0.004,-0.53,-0.291,-0.3874,-0.1251,-0.3846,-0.0127,-0.1003,5.6823,1.1004,0.3206,0.8309,0.1675,0.0016,88200000.0
750,0.36,0.6709,-0.0036,5.6541,456.39,1738.49,0.8102,4.092,16.6199,0.192,6.7155,-2.2067,-0.0039,-0.5182,-0.2803,-0.3876,-0.1356,-0.3862,-0.0131,-0.1013,5.6969,1.1056,0.3285,0.8295,0.1689,0.0016,88317600.0
751,0.36,0.886,-0.0052,5.6436,427.79,1662.42,0.7154,3.5097,14.1421,0.1626,5.6716,-1.8944,-0.0035,-0.4712,-0.2669,-0.3487,-0.1314,-0.3327,-0.0113,-0.0888,5.7084,0.9568,0.2798,0.8291,0.1693,0.0016,88435200.0
752,0.36,0.6649,-0.0037,5.6401,412.95,1587.14,0.729,3.7211,15.9739,0.1724,6.1345,-2.0168,-0.0033,-0.4699,-0.2615,-0.3728,-0.1402,-0.3506,-0.0119,-0.0936,5.7166,0.9181,0.2863,0.8279,0.1705,0.0016,88552800.0
753,0.36,0.6582,-0.0065,5.6181,425.18,1585.48,0.723,3.6431,15.9922,0.1639,6.0047,-1.99,-0.0035,-0.471,-0.2617,-0.3742,-0.1278,-0.3477,-0.0117,-0.0915,5.7247,0.8926,0.2982,0.8265,0.1718,0.0016,88670400.0
754,0.36,0.7677,-0.0062,5.6165,457.43,1722.95,0.8303,4.156,17.0593,0.1946,6.7565,-2.248,-0.0039,-0.5286,-0.2827,-0.3845,-0.1388,-0.3969,-0.0131,-0.1037,5.7355,1.1102,0.3225,0.8266,0.1718,0.0016,88788000.0
755,0.36,0.6533,-0.0045,5.6151,439.75,1688.14,0.7318,3.6833,15.5547,0.1732,6.057,-1.987,-0.0034,-0.4725,-0.2722,-0.368,-0.1433,-0.3471,-0.012,-0.0924,5.7442,0.9502,0.2865,0.8254,0.1729,0.0016,88905600.0
756,0.36,0.7241,-0.0061,5.6101,438.0,1648.57,0.7834,3.8598,16.6231,0.1828,6.2889,-2.0839,-0.0038,-0.4973,-0.3061,-0.3828,-0.1353,-0.3775,-0.0122,-0.0955,5.7542,0.9768,0.3182,0.8236,0.1749,0.0015,89023200.0
757,0.36,0.8007,-0.0057,5.6166,447.95,1677.31,0.7822,3.9144,16.7903,0.1844,6.3576,-2.098,-0.0038,-0.5104,-0.2699,-0.3646,-0.1519,-0.3729,-0.0127,-0.0973,5.7649,0.9948,0.3105,0.8226,0.1757,0.0016,89140800.0
758,0.36,0.7241,-0.0046,5.6132,425.99,1641.43,0.7878,3.9208,16.6628,0.1825,6.3778,-2.1072,-0.0038,-0.5048,-0.2686,-0.3738,-0.154,-0.3654,-0.0127,-0.099,5.776,1.0223,0.3067,0.8213,0.1771,0.0016,89258400.0
759,0.36,0.609,-0.0044,5.6099,428.36,1652.14,0.7915,3.9192,16.0623,0.1842,6.3825,-2.1003,-0.0038,-0.5077,-0.2823,-0.4005,-0.1625,-0.3601,-0.0128,-0.0983,5.7844,1.0957,0.3045,0.8209,0.1775,0.0016,89376000.0
760,0.36,0.731,-0.0056,5.5898,439.28,1677.45,0.8086,4.0517,17.1031,0.1897,6.6269,-2.1792,-0.0038,-0.5202,-0.2731,-0.3688,-0.1269,-0.382,-0.0126,-0.1006,5.7934,1.0464,0.3126,0.8204,0.178,0.0016,89493600.0
761,0.36,0.6858,-0.0038,5.5999,444.25,1692.95,0.7454,3.7727,15.7635,0.176,6.1052,-2.0347,-0.0036,-0.4882,-0.2844,-0.3746,-0.1351,-0.3857,-0.012,-0.0951,5.8027,0.9687,0.2936,0.8207,0.1776,0.0016,89611200.0
762,0.36,0.7074,0.003,5.5958,434.71,1672.58,0.7888,3.9315,16.0838,0.1786,6.4031,-2.1145,-0.0038,-0.5185,-0.2723,-0.3835,-0.1603,-0.37,-0.0127,-0.099,5.8143,1.0387,0.3101,0.8202,0.1782,0.0016,89728800.0
763,0.36,0.5978,-0.008,5.596,447.73,1705.51,0.8446,4.0537,17.0822,0.1847,6.5172,-2.1802,-0.0042,-0.5609,-0.3039,-0.4042,-0.1639,-0.378,-0.0132,-0.1036,5.8245,1.089,0.3257,0.8199,0.1784,0.0017,89846400.0
764,0.36,0.6282,-0.0064,5.5759,472.32,1757.13,0.8717,4.3001,18.6781,0.203,6.9738,-2.3006,-0.0042,-0.5547,-0.3114,-0.4004,-0.1347,-0.4058,-0.0134,-0.1064,5.8339,1.0428,0.335,0.8192,0.1789,0.0018,89964000.0
765,0.36,0.6806,-0.0055,5.5739,478.85,1790.08,0.8304,4.0753,17.4807,0.1825,6.6481,-2.1973,-0.0041,-0.5498,-0.3159,-0.4285,-0.1612,-0.3885,-0.0134,-0.1044,5.8427,1.0805,0.3369,0.8192,0.1789,0.0019,90081600.0
766,0.36,0.6041,-0.0053,5.5577,454.32,1700.64,0.7515,3.8467,16.5728,0.1777,6.3621,-2.0971,-0.0034,-0.475,-0.2616,-0.3562,-0.1171,-0.3699,-0.0118,-0.097,5.8512,0.9826,0.2995,0.8185,0.1793,0.0022,90199200.0
767,0.36,0.6599,-0.0062,5.5409,466.44,1716.5,0.8198,4.0334,17.8776,0.1837,6.57,-2.172,-0.004,-0.5354,-0.2914,-0.3831,-0.1286,-0.3821,-0.0127,-0.1009,5.861,0.9215,0.3271,0.8175,0.1801,0.0024,90316800.0
768,0.36,0.5106,-0.0064,5.5353,483.41,1798.61,0.8818,4.2925,18.0535,0.2004,6.9422,-2.284,-0.0045,-0.5724,-0.3184,-0.4227,-0.1807,-0.4031,-0.014,-0.1089,5.8695,1.1292,0.349,0.8171,0.1803,0.0026,90434400.0
